"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Gentrey Thomas","G","6-4","195","SR","Dartmouth, NS"
"1","DJ Sylvester","G","6-3","180","SO","Victorville, CA"
"3","Chance Murray","G","6-3","195","JR","Los Angeles, CA"
"4","Marcus Berkley","G","6-4","170","FR","Garden Grove, CA"
"11","Malik Thames","G","6-2","165","SR","Sacramento, CA"
"12","Idy Diallo","C","6-11","250","SO","Los Angeles, CA"
"13","Eric Rwahwire","F","6-5","210","SO","Toronto, ON"
"14","Brandon Rosser","F","6-7","220","JR","Temecula, CA"
"15","Dikymbe Martin","G","6-1","165","FR","Riverside, CA"
"20","Secean Johnson","F","6-5","215","SR","Philadelphia, PA"
"21","Alex Larsson","F","6-10","250","JR","Sodertalje, Sweden"
"22","Dominick Pickett","G","6-3","210","FR","Moreno Valley, CA"
"24","Koh Flippin","G","6-2","165","SO","Torrance, CA"
"32","Menno Dijkstra","C","7-0","225","SO","Noordwijk, Netherlands"
"40","James Jackson","F","6-8","240","JR","Spring Valley, CA"
