"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dylan Gollihar","C","7-0","204","FR","Richardson, TX"
"2","Andre Walker","G","6-0","170","JR","Westbury, NY"
"4","Nevell Provo","G","6-0","186","SO","North Preston, NS"
"5","KaVaughn Scott","F","6-7","220","FR","Irvine, CA"
"10","Andrew Kostecka","G","6-4","179","FR","Germantown, MD"
"12","Austin Harriott","G","6-4","213","FR","Philadelphia, PA"
"14","Chuck Champion","G","6-3","175","FR","Philadelphia, PA"
"15","Sam Norton","G","6-2","180","SO","Collegeville, PA"
"20","Matt Staubi","G","5-8","152","JR","Rye, NY"
"22","Cam Gregory","F","6-8","214","JR","Waldorf, MD"
"25","James Fives","G","6-6","196","SO","Scranton, PA"
"35","Chancellor Barnard","G","6-4","187","JR","Columbia, MD"
"41","Ian Langendoerfer","G","6-5","211","FR","Honesdale, PA"
