"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Micah Potter","C","6-9","240","FR","Mentor, OH"
"1","Jae'Sean Tate","F","6-4","230","JR","Pickerington, OH"
"3","C.J. Jackson","G","6-1","175","SO","Charlotte, NC"
"10","David Bell","C","6-9","225","SO","Cleveland, OH"
"13","JaQuan Lyle","G","6-5","210","SO","Evansville, IN"
"14","Joey Lane","G","6-1","180","SO","Deerfield, IL"
"15","Kam Williams","G","6-2","185","JR","Baltimore, MD"
"23","Jimmy Jent","G","6-4","195","SO","Columbus, OH"
"24","Andre Wesson","F","6-6","220","FR","Westerville, OH"
"32","Trevor Thompson","C","7-0","250","JR","Indianapolis, IN"
"33","Keita Bates-Diop","F","6-7","235","JR","Normal, IL"
