"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Corey Henson","G","6-3","175","JR","Upper Marlboro, MD"
"1","Shack Scott","F","6-7","215","JR","Paterson, NJ"
"2","Connor Ferrell","G","6-4","195","FR","Conyers, GA"
"3","Blake Francis","G","6-0","165","FR","Herndon, VA"
"4","AJ Sumbry","F","6-8","230","SO","East Windsor, NJ"
"5","JoJo Cooper","G","6-0","190","JR","Wilmington, DE"
"10","Marquis Salmon","F","6-8","210","JR","Lancaster, CA"
"11","Romone Saunders","G","6-3","200","JR","Temple Hills, MD"
"15","Jamar Brown","F","6-8","250","FR","Harlem, NY"
"21","Elijah Davis","G","6-4","215","SO","Bronx, NY"
"24","Devin Liggeons","G","6-3","190","SO","Philadelphia, PA"
