"Number","Name","Position","Height","Weight","Class","Hometown"
"3","Jair Bolden","G","6-4","205","FR","Brooklyn, NY"
"4","Justin Williams","G","6-4","215","FR","Severn, MD"
"5","Adam Mitola","G","6-2","205","FR","Florham Park, NJ"
"11","Arnaldo Toro","F","6-8","245","FR","Hormigueros, PR"
"12","Yuta Watanabe","G","6-9","196","JR","Kagawa, Japan"
"14","Jordan Roland","G","6-1","171","SO","Syracuse, NY"
"15","Collin Smith","C","6-10","240","FR","Jacksonville, FL"
"23","Jaren Sina","G","6-2","187","JR","Lake Hopatcong, NJ"
"33","Collin Goss","F","6-11","227","SO","Manassas, VA"
"40","Kevin Marfo","F","6-9","245","FR","Bergenfield, NJ"
