"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Morgan Means","G","6-0","--","FR","Compton, CA"
"2","Malik Montoya","G","6-2","--","SO","Federal Way, WA"
"5","Matej Kavas","G","6-8","--","FR","Ljubljana, Slovenia"
"11","Scott Ulaneo","F","6-10","--","FR","Rome, Italy"
"12","Mattia Da Campo","G","6-5","--","FR","Venice, Italy"
"14","Jack Shaughnessy","G","6-2","180","SO","Woodstock, GA"
"15","Jake Spurgeon","G","6-6","--","SO","Lake Oswego, OR"
"23","Latio Cosmos","G","6-0","170","FR","Redmond, WA"
"30","Zack Moore","G","6-5","--","SO","Bellevue, WA"
"41","Aaron Menzies","C","7-3","260","SO","Manchester, England"
"42","Marko Cuze","F","6-9","--","FR","Zagreb, Croatia"
