"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Lamar Peters","G","6-0","188","FR","New Orleans, LA"
"2","Eli Wright","G","6-4","203","FR","Owensboro, KY"
"3","Xavian Stapleton","G","6-6","195","SO","Flora, MS"
"4","Mario Kegler","G","6-7","220","FR","Jackson, MS"
"5","Joe Strugg","F","6-9","196","FR","Montgomery, AL"
"11","Quinndary Weatherspoon","G","6-4","205","SO","Canton, MS"
"12","Drew Davis","G","5-10","172","JR","Atlanta, GA"
"13","L.J. Singleton","G","6-5","194","SO","Decatur, GA"
"20","Miles Washington","C","6-7","202","FR","New Albany, MS"
"23","Tyson Carter","G","6-4","167","FR","Starkville, MS"
"24","Abdul Ado","F","6-11","246","FR","Chattanooga, TN"
"34","Schnider Herard","C","6-10","250","FR","Plano, TX"
"35","Aric Holman","F","6-10","222","SO","Owensboro, KY"
"45","E.J. Datcher","C","6-9","240","FR","Vincent, AL"
