"Number","Name","Position","Height","Weight","Class","Hometown"
"0","JT Gibson","G","6-3","195","FR","Brooklyn Park, MN"
"5","KJ Robinson","G","6-0","190","FR","Blue Springs, MO"
"11","Alex Allbery","G","6-1","205","JR","Omaha, NE"
"13","Daniel Norl","G","6-3","200","JR","Clarksville, TN"
"15","Tre'Shawn Thurman","F","6-7","230","JR","Omaha, NE"
"21","Zach Jackson","G","6-5","185","SO","Wichita, KS"
"32","Daniel Meyer","F","6-9","250","JR","Billings, MT"
"33","Zach Pirog","C","6-10","220","SO","Highlands Ranch, CO"
"44","Mitchell Hahn","F","6-8","210","SO","Fremont, NE"
"52","Ben Kositzke","F","6-8","210","FR","Omaha, NE"
