"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ifeanyi Umezurike","C","6-10","240","SO","Uturu, Nigeria"
"2","Scott Meredith","G","6-2","180","SO","Pilot Mountain, NC"
"3","Jamaal King","G","5-10","170","SO","Salisbury, MD"
"4","Randall Gaskins Jr.","G","6-3","180","FR","Woodbridge, VA"
"5","Daniel Wallace","F","6-8","215","JR","Suffolk, VA"
"11","Isaiah Blackmon","G","6-1","170","SO","Charlotte, NC"
"13","Keith Braxton","G","6-4","208","FR","Glassboro, NJ"
"14","Andre Wolford","G","6-2","175","SO","Willowick, OH"
"15","Deon Baker","G","6-5","220","JR","Pittsburgh, PA"
"21","Tre McKeithen","G","6-1","--","JR","Pittsburgh, PA"
"22","Michael Klebon","G","6-2","175","SO","Paxinos, PA"
"24","Jordan Forehand","G","6-0","180","SO","Bridgewater, NJ"
"30","Deivydas Kuzavas","C","6-10","210","FR","Kretinga, Lithuania"
"32","Josh Nebo","F","6-8","215","SO","Houston, TX"
"35","Basil Thompson","F","6-6","200","JR","Philadelphia, PA"
