"Number","Name","Position","Height","Weight","Class","Hometown"
"0","TreVaughn Wilkerson","F","6-7","205","SO","Philadelphia, PA"
"1","Jason Dunne","G","6-4","185","SO","Matawan, NJ"
"4","George Blagojevic","F","6-8","205","SO","Geelong, VIC"
"10","John Carroll","F","6-8","220","SO","Dublin, Ireland"
"11","Andrew Ramirez","G","6-2","185","SO","Madrid, Spain"
"13","J.R. Lynch","G","5-10","170","SO","Hoboken, NJ"
"20","Max Twyman","G","6-5","200","SO","Rye, NY"
"21","Jack Hobbs","F","6-7","195","JR","Anchorage, AK"
"30","Nikola Colovic","F","6-10","225","FR","Belgrade, Serbia"
"33","Mark Plousis","G","6-5","185","JR","Havertown, PA"
"44","Hassan Attia","C","6-10","270","JR","Alexandria, Egypt"
"55","Jake Fay","G","6-6","205","JR","Lynn, MA"
