"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Karlos Odum","F","6-7","215","SO","Lakeland, FL"
"2","Wajid Aminu","F","6-7","195","FR","Stone Mountain, GA"
"3","J.T. Escobar","G","6-2","180","SO","Tallahassee, FL"
"5","CJ Fisher","G","6-2","185","FR","Miami, FL"
"10","Osborn Blount","G","5-10","170","JR","Jacksonville, FL"
"11","Garrett Sams","G","6-6","180","FR","Martin, TN"
"23","Nick Malonga","G","6-5","190","JR","Bolingbrook, IL"
"24","Aaron Horne","F","6-5","180","JR","Lake Worth, FL"
"33","Romelo Banks","C","6-11","250","JR","Kissimmee, FL"
"50","Benedikt Haid","G","6-5","190","FR","Innsbruck, Austria"
"55","Chase Driscoll","G","5-8","200","JR","Jacksonville, FL"
