"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Brandon Goodwin","G","6-2","180","JR","Norcross, GA"
"1","Reggie Reid","G","5-11","162","SO","Harlem, GA"
"2","Joshua Ko","G","6-1","167","JR","Kailua, HI"
"3","Rayjon Tucker","G","6-5","205","SO","Charlotte, NC"
"4","Maxx Bleecher","G","6-2","180","SO","Boca Raton, FL"
"5","Zach Johnson","G","6-2","195","SO","Miami, FL"
"10","Kevin Mickle","F","6-7","220","JR","Brooklyn, NY"
"11","Christian Terrell","G","6-5","187","JR","Jacksonville, FL"
"12","C.J. Williamson","G","6-6","200","SO","Orlando, FL"
"13","RaySean Scott Jr.","F","6-7","213","FR","Compton, CA"
"14","Rendijs Feikners","G","6-2","172","FR","Riga, Latvia"
"15","Ricky Doyle","F","6-10","253","SO","Cape Coral, FL"
"23","Christian Carlyle","G","6-6","210","FR","Jacksonville, FL"
"24","Michael Gilmore","F","6-8","208","--","Jacksonville, FL"
"32","Antravious Simmons","F","6-9","250","JR","Miami, FL"
"33","Dolan Mahoney","G","6-2","185","SO","Bradenton, FL"
