"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Bitumba Baruti","G","6-6","210","FR","Lubumbashi, Congo"
"1","David Crisp","G","6-0","185","SO","Tacoma, WA"
"2","Dan Kingma","G","5-10","155","JR","Mill Creek, WA"
"4","Matisse Thybulle","F","6-5","190","SO","Issaquah, WA"
"5","Quin Barnard","G","6-0","175","FR","Bellevue, WA"
"15","Noah Dickerson","F","6-8","225","SO","Atlanta, GA"
"22","Dominic Green","F","6-6","185","SO","Renton, WA"
"23","Carlos Johnson","G","6-4","235","FR","Centralia, IL"
"24","Devenir Duruisseau","F","6-8","240","SO","Palmdale, CA"
"32","Greg Bowman","F","6-5","200","JR","Mountlake Terrace, WA"
"33","Sam Timmins","F","6-10","275","FR","Dunedin, New Zealand"
"41","Matthew Atewe","F","6-8","245","JR","Toronto, ON"
