"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jermaine Haley","G","6-7","185","FR","Burnaby, BC"
"2","Braxton Huggins","G","6-3","184","JR","Bakersfield, CA"
"3","Chancellor Ellis","G","6-4","217","SO","Queens, NY"
"10","Jemerrio Jones","F","6-5","174","JR","Memphis, TN"
"11","Johnathon Wilkins","F","6-10","218","JR","Lille, France"
"12","A.J. Harris","G","5-9","163","SO","Dayton, OH"
"13","Sidy N'Dir","G","6-2","185","SO","Cosne-Cours-sur-Loire, France"
"15","Joe Garza","G","6-1","175","JR","Las Cruces, NM"
"22","Eli Chuha","F","6-7","228","SO","Redlands, CA"
"23","Marlon Jones","F","6-9","222","JR","Chicago, IL"
"24","Matt Taylor","G","6-4","173","JR","Toronto, ON"
"33","Johnny McCants","F","6-7","198","FR","Las Cruces, NM"
"34","Bollo Gnahore","C","6-10","258","FR","Abidjan, Ivory Coast"
"35","Jalyn Pennie","G","6-5","185","JR","Toronto, ON"
