"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Christian Vital","G","6-2","178","FR","Queens Village, NY"
"2","Jalen Adams","G","6-3","195","SO","Roxbury, MA"
"3","Alterique Gilbert","G","6-0","175","FR","Richmond, VA"
"12","Kentan Facey","F","6-10","227","SR","Trelawny, Jamaica"
"15","Rodney Purvis","G","6-4","205","SR","Raleigh, NC"
"21","Mamadou Diarra","F","6-8","215","FR","Queens, NY"
"22","Terry Larrier","G","6-8","192","SO","Bronx, NY"
"23","Juwan Durham","F","6-11","207","FR","Tampa, FL"
"24","Christian Foxen","F","6-8","227","JR","Rocky Hill, CT"
"31","Mike Noyes","G","6-0","186","SR","Granby, CT"
"33","Restinel Lomotey","G","6-3","198","JR","Branford, CT"
"45","Omotayo Aiyegbusi","G","6-4","200","FR","Philadelphia, PA"
