"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Desmond Ringer","F","6-9","255","JR","Mcdonough, GA"
"1","Cory Kilby","F","6-7","195","SO","Ada, OK"
"2","Jaylen Stowe","G","6-4","200","SO","Harrisburg, NC"
"3","Stephen Gavin","G","6-3","190","SO","Savannah, GA"
"5","Jordan Strawberry","G","6-1","175","JR","Anaheim, CA"
"10","Ria'n Holland","G","6-0","152","JR","Fayetteville, NC"
"13","Ryan Johnson","G","6-5","192","SO","Greensboro, NC"
"14","Ethan Stair","G","6-5","205","SO","Hazel Green, AL"
"15","Stephon Jelks","F","6-6","225","JR","Marietta, GA"
"20","Darius Roy","G","6-2","170","FR","Lawton, OK"
"23","Demetre Rivers","G","6-8","180","JR","Ladson, SC"
"24","Ross Cummings","G","6-3","165","FR","Dickson, TN"
"25","Rashad Lewis","G","5-8","156","JR","Valdosta, GA"
"33","Mac Brydon","C","6-10","280","FR","Charlotte, NC"
