"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ty Greer","F","6-6","210","JR","Chicago, IL"
"3","Justin Wright-Foreman","G","6-0","184","SO","Laurelton, NY"
"4","Desure Buie","G","6-0","155","SO","Bronx, NY"
"5","Eli Pemberton","G","6-4","190","FR","Middletown, CT"
"11","Rokas Gustys","C","6-9","260","JR","Kaunas, Lithuania"
"12","Tommy Ros","F","6-8","210","FR","Paris, France"
"15","Stafford Trueheart","F","6-8","195","FR","Lancaster, NY"
"23","Connor Klementowicz","G","6-3","195","FR","Freehold, NJ"
"24","Jamall Robinson","F","6-5","208","JR","Cheltenham, MD"
"33","Hunter Sabety","F","6-9","290","JR","Oceanside, NY"
"44","Andre Walker","C","6-10","230","JR","Gaithersburg, MD"
