"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jason Carter","F","6-8","224","FR","Johnstown, OH"
"3","James Gollon","G","6-5","194","SO","Stevens Point, WI"
"10","Antonio Bisutti","G","6-2","188","JR","Dublin, OH"
"11","Khari Harley","G","6-9","189","JR","Egg Harbor Township, NJ"
"15","Jaylin McDonald","F","6-6","185","SO","Streetsboro, OH"
"21","Sam Frayer","F","6-7","240","JR","Cincinnati, OH"
"22","Gavin Block","G","6-7","209","SO","Lincoln, IL"
"23","Rodney Culver","G","6-5","190","FR","Columbus, OH"
"24","Mike Laster","G","6-5","199","JR","Detroit, MI"
"25","Ellis Dozier","F","6-8","218","FR","Sandy Spring, MD"
"35","Jordan Dartis","G","6-3","195","SO","Newark, OH"
"45","Doug Taylor","F","6-9","258","SO","Columbus, OH"
