"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Rasheem Dunn","G","6-2","180","FR","Brooklyn, NY"
"3","Gianni Ford","G","6-1","170","FR","Brooklyn, NY"
"4","Gunnar Olafsson","G","6-3","195","JR","Reykjavik, Iceland"
"5","Robert Montgomery","F","6-6","225","FR","Montgomery Village, MD"
"10","Glenn Sanabria","G","5-11","180","SO","Staten Island, NY"
"11","Joshua Nurse","F","6-10","210","SO","Laurelton, NY"
"13","Keon Williams","F","6-4","185","SO","Radcliff, KY"
"15","Jahmel Bodrick","F","6-6","245","SO","New York, NY"
"20","Cori Johnson","C","6-9","270","SO","Brooklyn, NY"
"23","Darelle Porter","F","6-5","175","JR","Pittsburgh, PA"
"24","Sam Harris","G","5-10","165","JR","Tampa, FL"
"33","Jagos Lasic","F","6-8","200","JR","Belgrade, Serbia"
