"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Donte Thomas","G","6-4","200","SR","Washington, DC"
"1","Rashad Lindsey","G","5-11","165","JR","St. Louis, MO"
"2","Salif Boudie","F","6-8","205","FR","Birmingham, AL"
"3","Devin Carter","G","6-4","200","SR","Champaign, IL"
"5","C.J. Foster","G","6-2","185","JR","Lawrenceville, GA"
"10","Jahmiah Simmons","G","6-4","205","FR","St. Thomas, Virgin Islands"
"11","Christian Willis","G","6-0","200","FR","St. Louis, MO"
"12","Connor Kern","G","6-4","200","SO","Pickerington, OH"
"15","Christian Davis","F","6-6","205","SO","Dallas, TX"
"23","Deven Simms","G","6-4","200","JR","St. Louis, MO"
"25","Jake Scoggins","F","6-9","210","FR","Benton, AR"
"30","Nelson Nweke","F","6-8","235","JR","Grandview, MO"
"32","Tamas Bruce","F","6-7","200","JR","Osceola, AR"
"33","Andrew Riley","G","5-10","180","JR","Jackson, MS"
