"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Junior Etou","F","6-7","240","JR","Kinshasa, Congo"
"1","Martins Igbanu","F","6-8","240","FR","Lagos, Nigeria"
"3","Travis Atson","F","6-5","204","FR","Brooklyn, NY"
"4","Sterling Taplin","G","6-1","189","SO","East Amherst, NY"
"5","Lawson Korita","G","6-5","207","FR","Little Rock, AR"
"10","Curran Scott","G","6-4","205","SO","Edmond, OK"
"12","Will Magnay","F","6-10","234","FR","Brisbane, QLD"
"13","Jaleel Wheeler","G","6-4","195","JR","Newark, NJ"
"14","TK Edogi","F","6-8","227","JR","Phoenix, AZ"
"15","Joseph Battle","G","6-3","181","FR","Abbeville, SC"
"32","Corey Henderson Jr.","G","6-4","173","JR","Dallas, TX"
"34","Alex Foree","F","6-5","202","SO","Fort Smith, AR"
"35","Geno Artison","F","6-9","202","SO","Seattle, WA"
