"Number","Name","Position","Height","Weight","Class","Hometown"
"0","D.J. MacLeay","F","6-7","235","SR","SAN ANTONIO, TX"
"1","Kimbal Mackenzie","G","6-1","190","SO","Oakville, ON"
"2","Stephen Brown","G","5-11","165","JR","Manassas, VA"
"4","Nate Sestina","C","6-8","234","SO","Emporium, PA"
"5","John Azzinaro","G","5-11","180","SR","SAN ANTONIO, TX"
"11","Avi Toomer","G","6-3","187","FR","Atlanta, GA"
"13","Bruce Moore","F","6-8","210","FR","Owings Mills, MD"
"14","Ben Robertson","G","6-5","193","FR","High Point, NC"
"15","Nate Jones","G","6-5","205","SO","Radford, VA"
"20","Nana Foulland","C","6-9","230","JR","Reading, PA"
"22","Matt O'Reilly","G","6-3","200","SO","Moraga, CA"
"23","Zach Thomas","F","6-7","228","JR","Ijamsville, MD"
"44","Ben Oberfeld","C","6-9","247","SR","Eagan, MN"
