"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Zach Green","G","6-4","195","JR","Gilbert, AZ"
"1","Joe Mvuezolo Jr.","F","6-6","180","JR","London, England"
"2","Keljin Blevins","F","6-6","200","JR","Hot Springs, AR"
"3","Tyler Hall","G","6-4","175","SO","Rock Island, IL"
"4","Sam Neumann","F","6-7","200","SO","St. Paul, MN"
"5","Harald Frey","G","6-1","150","FR","Oslo, Norway"
"10","Devonte Klines","G","6-2","185","SO","Los Angeles, CA"
"15","Mandrell Worthy","G","6-2","180","FR","Federal Way, WA"
"21","Benson Osayande","F","6-9","200","JR","Elk Grove, CA"
"23","Dallas Lussier","G","6-1","190","JR","Livingston, MT"
"30","Cooper Olson","G","6-1","170","FR","Westby, MT"
"31","Devin Kirby","C","6-10","215","FR","Chandler, AZ"
