"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Nick King","G","6-7","230","JR","Memphis, TN"
"1","Riley Norris","G","6-7","203","JR","Albertville, AL"
"2","Lawson Schaffer","G","5-11","160","SO","Cullman, AL"
"4","Daniel Giddens","F","6-11","235","SO","Mableton, GA"
"5","Avery Johnson Jr.","G","5-11","187","SO","Houston, TX"
"12","Dazon Ingram","G","6-5","205","FR","Theodore, AL"
"22","Ar'Mond Davis","G","6-6","190","JR","Tacoma, WA"
"23","Brandon Austin","G","6-5","197","SO","Montgomery, AL"
"25","Braxton Key","F","6-8","220","FR","Charlotte, NC"
"33","Landon Fuller","G","6-8","230","FR","Brentwood, TN"
"35","Donta Hall","F","6-9","224","SO","Luverne, AL"
