"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jalen Jackson","G","6-1","160","JR","Cleveland, OH"
"1","Matthew Butler","G","6-2","185","JR","Memphis, TN"
"3","Dante Bailey","F","6-6","220","JR","Chicago, IL"
"5","Mike Fofana","F","6-8","190","FR","Memphis, TN"
"11","AJ Nywesh","G","6-4","175","JR","Austin, MN"
"12","Fatodd Lewis","F","6-8","215","SO","Memphis, TN"
"13","Malik Pugh","G","6-1","165","SO","Dyersburg, TN"
"14","Travaun Coad","G","6-1","170","JR","West Lawn, PA"
"22","Kahari Beaufort","G","6-4","185","JR","Hartford, CT"
"33","Nehemiah Mabson","F","6-6","250","JR","Lexington, KY"
"44","Nick Detlev","C","7-2","225","SO","Euclid, OH"
