"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Julian Roche","C","6-11","245","FR","Saint John, NB"
"1","Evan Wardlow","G","6-4","185","JR","Lake View Terrace, CA"
"2","KJ Feagin","G","6-1","175","SO","Long Beach, CA"
"3","Henrik Jadersten","F","6-11","235","SO","Stockholm, Sweden"
"4","Jarvis Pugh","F","6-6","210","JR","Murphy, TX"
"10","Kai Healy","G","6-5","205","JR","Sydney, NSW"
"12","Matt Hauser","G","6-2","170","SO","Thousand Oaks, CA"
"13","Akil Douglas","F","6-10","190","JR","San Jose, CA"
"14","Evan Crawford","G","6-3","200","SO","Altadena, CA"
"15","Johnny Sawyer","G","6-2","180","FR","Hyattsville, MD"
"22","Matt Hubbard","F","6-9","230","JR","Colville, WA"
"35","Tony Lewis","C","6-9","260","FR","SAN ANTONIO, TX"
"50","Emmanuel Ndumanya","C","6-10","267","JR","Anambra State, Nigeria"
