"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Zaynah Robinson","G","5-11","180","JR","Atlanta, GA"
"4","Micah Goss","G","6-3","190","JR","Knoxville, TN"
"5","Bryan Gellineau","C","6-11","280","JR","Amityville, NY"
"13","Stavian Allen","F","6-7","200","JR","Cary, NC"
"20","Alex Brown","G","6-3","180","JR","Mullins, SC"
"22","Alex Long","F","6-8","210","SO","Clinton, MD"
"24","Kyle Williams","G","6-4","185","JR","Bronx, NY"
"34","Steven Whitley","G","6-3","225","SO","Norfolk, VA"
"44","Dan Robinson","C","7-0","215","JR","Norfolk, VA"
"45","Jordan Butler","F","6-6","240","JR","Hartford, CT"
