"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kyle Brown","G","5-10","150","FR","Fresno, TX"
"3","Joseph Kilgore","G","6-5","190","JR","Houston, TX"
"4","Ehab Amin","G","6-4","200","JR","Alexandria, Egypt"
"5","David Bloom","G","6-4","205","JR","Plano, TX"
"10","Perry Francois","F","6-8","225","FR","North Miami, FL"
"11","Kareem South","G","6-2","185","FR","Toronto, ON"
"14","Elijah Schmidt","F","6-8","195","FR","Spring, TX"
"20","Colin Hale","G","6-1","170","FR","Aransas Pass, TX"
"24","Jamell Bradley","F","6-6","205","FR","SAN ANTONIO, TX"
"34","York Benjamin","F","6-8","215","FR","Tulsa, OK"
"42","Alex Holcombe","F","6-8","225","FR","Houston, TX"
