"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kiko Stavrev","F","6-7","210","FR","Sofia, Bulgaria"
"2","Juwan Williams","G","6-5","200","SO","Richmond, TX"
"3","Jordan Dallas","C","6-10","220","FR","Long Beach, CA"
"5","Cody John","G","6-3","185","SO","Toronto, ON"
"10","Jerrick Harding","G","6-1","175","FR","Wichita, KS"
"11","McKay Butler","G","6-2","170","FR","Farmington, UT"
"12","George Darling","F","6-9","200","FR","Doncaster, England"
"13","Brekkott Chapman","F","6-8","215","JR","Roy, UT"
"22","Ryan Richardson","G","6-4","185","JR","Mesa, AZ"
"24","McKay Cannon","G","6-1","185","SO","Shelley, ID"
"25","Dusty Baker","G","6-4","190","JR","Coto De Caza, CA"
"34","Brenden Morris","F","6-7","185","FR","Syracuse, UT"
"44","Zach Braxton","F","6-9","250","SO","Highlands Ranch, CO"
