"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Bryce Moore","G","6-2","196","SO","Indianapolis, IN"
"3","Josh Davis","G","6-5","175","SO","Detroit, MI"
"4","Jared Printy","G","6-4","172","FR","Cedar Rapids, IA"
"10","Thomas Wilder","G","6-3","190","JR","Montgomery, IL"
"11","Ryan Wade","G","5-9","175","FR","Laingsburg, MI"
"12","Jarrin Randall","G","5-11","149","FR","Chicago, IL"
"13","Brandon Allen","G","5-10","156","FR","East Lansing, MI"
"23","Reggie Jones","G","6-6","203","FR","Marion, IN"
"24","Adida Ikongshul","F","6-6","185","FR","Madison, IN"
"35","Brandon Johnson","F","6-8","203","FR","Chicago, IL"
"42","Drake LaMont","C","6-10","240","JR","Plantation, FL"
"50","Seth Dugan","C","7-0","240","SO","Otsego, MI"
"54","Maxwell Omili","C","6-8","225","FR","Benton, AR"
