"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Ty Gibson","G","6-3","190","SO","Issaquah, WA"
"4","Sir Washington","G","6-3","180","JR","Las Vegas, NV"
"5","Michael Wearne","G","6-2","190","FR","Croydon, SA"
"10","Jacob Davison","G","6-4","175","FR","Montebello, CA"
"12","Grant Gibb","G","6-5","185","FR","Longview, WA"
"13","Luka Vulikic","G","6-5","190","FR","Belgrade, Serbia"
"14","Mason Peatling","F","6-8","220","FR","Melbourne, VIC"
"15","Joshua Thomas","G","6-3","185","FR","Spokane, WA"
"20","Cody Benzel","G","6-4","175","SO","Spokane, WA"
"32","Bogdan Bliznyuk","F","6-6","215","JR","Lutsk, Ukraine"
"34","Jesse Hunt","F","6-7","210","SO","Geraldton, WA"
"40","Geremy McKay","F","6-7","230","SO","Melbourne, VIC"
"42","Mario Soto","G","6-6","205","SO","Irvine, CA"
