"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Phil Cofer","F","6-8","218","JR","Atlanta, GA"
"2","CJ Walker","G","6-1","195","FR","Indianapolis, IN"
"3","Trent Forrest","G","6-5","215","FR","Chipley, FL"
"5","PJ Savoy","G","6-4","200","SO","Las Vegas, NV"
"11","Braian Angola-Rodas","G","6-6","195","JR","Villanueva, Colombia"
"14","Terance Mann","G","6-6","204","SO","Lowell, MA"
"20","Travis Light","G","6-5","165","FR","Vienna, VA"
"21","Christ Koumadje","C","7-4","233","SO","N'Djamena, Chad"
"25","Mfiondu Kabengele","F","6-9","235","FR","Burlington, ON"
"33","Will Miles","F","6-6","--","FR","Orlando, FL"
"40","Brandon Allen","F","6-6","209","JR","Milton, FL"
