"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Tre Campbell","G","6-2","170","JR","Washington, DC"
"2","Jonathan Mulmore","G","6-4","185","JR","New Orleans, LA"
"4","Jagan Mosely","G","6-3","205","FR","Morganville, NJ"
"10","Ra'Mond Hines","G","6-4","175","JR","Washington, DC"
"15","Jessie Govan","C","6-10","270","SO","Queens Village, NY"
"20","George Muresan","F","6-9","210","FR","Potomac, MD"
"22","Akoy Agau","F","6-8","235","JR","Omaha, NE"
"24","Marcus Derrickson","F","6-7","250","SO","Bowie, MD"
"32","Kaleb Johnson","G","6-6","205","SO","South Hill, VA"
"33","Trey Mourning","F","6-9","230","JR","Miami, FL"
