"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ade Murkey","G","6-5","200","FR","Minneapolis, MN"
"2","Joe Rosga","G","6-3","175","SO","St. Paul, MN"
"3","Bradley George","G","6-3","185","SO","Houston, TX"
"4","Jacob Lunsford","G","6-1","175","SO","Clayton, CA"
"5","Jake Pemberton","G","6-4","190","JR","Highlands Ranch, CO"
"10","Jake Holtzmann","G","6-6","195","SO","Parker, CO"
"11","Jake Krafka","F","6-7","215","FR","Austin, TX"
"12","Luke Neff","G","6-0","155","FR","Arvada, CO"
"13","C.J. Bobbitt","F","6-7","225","SO","Harker Heights, TX"
"14","Duke Douglas","G","6-4","190","JR","New Orleans, LA"
"15","Thomas Neff","G","6-5","200","SO","Arvada, CO"
"24","Christian Mackey","C","6-6","275","JR","Kirtland, NM"
"25","Emil Knighton","F","6-7","220","SO","Parker, CO"
"32","Abiola Akintola","F","6-6","220","SO","Melbourne, VIC"
"44","Daniel Amigo","C","6-10","245","JR","El Paso, TX"
