"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Markus Howard","G","5-11","175","FR","Chandler, AZ"
"1","Duane Wilson","G","6-2","185","JR","Milwaukee, WI"
"2","Sacar Anim","G","6-5","205","SO","Minneapolis, MN"
"10","Sam Hauser","G","6-7","225","FR","Stevens Point, WI"
"12","Matt Heldt","C","6-10","245","SO","Neenah, WI"
"21","Harry Froling","C","6-11","260","FR","Townsville, QLD"
"25","Haanif Cheatham","G","6-5","195","SO","Fort Lauderdale, FL"
"30","Andrew Rowsey","G","5-10","180","JR","Lexington, VA"
"41","Deon Franklin","F","6-5","215","SO","Treviso, Italy"
"52","Cam Marotta","G","5-10","165","SO","Mequon, WI"
