"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dusan Kovacevic","F","6-10","245","FR","Novi Sad, Serbia"
"1","Nathan Ekwu","F","6-7","235","JR","Enugu, Nigeria"
"2","Jordan Watkins","G","6-1","165","JR","Charlotte, NC"
"3","Jon Axel Gudmundsson","G","6-4","190","FR","Grindavik, Iceland"
"4","Cal Freundlich","G","6-2","160","FR","New York, NY"
"5","Malcolm Wynter","G","5-10","150","FR","Greenlawn, NY"
"13","Kamau Faines","G","6-2","200","JR","Chicago, IL"
"14","Michael Brown","G","5-10","165","FR","Gainesville, FL"
"15","Oskar Michelsen","F","6-9","225","JR","Helsinki, Finland"
"20","KiShawn Pritchett","G","6-6","230","FR","Mooresville, NC"
"22","Will Magarity","F","6-11","240","JR","Stockholm, Sweden"
"23","Peyton Aldridge","F","6-8","225","JR","Leavittsburg, OH"
"32","Rusty Reigel","G","6-2","205","JR","Charlotte, NC"
