"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Anton Gill","G","6-3","195","JR","Raleigh, NC"
"2","Jeriah Horne","F","6-7","222","FR","Overland Park, KS"
"3","Jason Shultis","G","6-1","198","SO","Dannebrog, NE"
"5","Glynn Watson Jr.","G","6-0","174","SO","Bellwood, IL"
"10","Jack McVeigh","F","6-8","215","SO","Sydney, NSW"
"11","Evan Taylor","G","6-5","206","JR","Cincinnati, OH"
"12","Michael Jacobson","F","6-9","239","SO","Waukee, IA"
"13","Malcolm Laws","G","6-1","190","JR","Orlando, FL"
"14","Isaac Copeland","F","6-9","220","JR","Raleigh, NC"
"15","Isaiah Roby","F","6-8","214","FR","Dixon, IL"
"21","Mohammad Elradi","G","6-3","185","FR","Omaha, NE"
"23","Nick Fuller","F","6-7","213","JR","Sun Prairie, WI"
"24","James Palmer Jr.","G","6-6","213","JR","Upper Marlboro, MD"
"30","Ed Morrow","F","6-7","234","SO","Chicago, IL"
"32","Jordy Tshimanga","C","6-11","275","FR","Montreal, PQ"
"41","Tanner Borchardt","F","6-8","275","FR","Gothenburg, NE"
