"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dominique Matthews","G","6-2","190","FR","Chicago, IL"
"1","Michael Kolawole","G","6-5","195","SO","Rowlett, TX"
"2","K.J. Santos","F","6-8","200","FR","Geneva, IL"
"3","Hassan Thomas","F","6-7","210","SO","Dallas, TX"
"4","Lance Whitaker","G","6-4","210","JR","Bartlett, IL"
"5","Tarkus Ferguson","G","6-4","180","FR","Belleville, IL"
"10","Dikembe Dixson","F","6-7","200","SO","Freeport, IL"
"13","Jordan Blount","F","6-8","200","FR","Cork, Ireland"
"15","Godwin Boahen","G","5-11","175","FR","Toronto, ON"
"21","Tai Odiase","F","6-9","220","JR","Glenwood, IL"
"22","Kyle Guice","F","6-8","225","JR","Couer d'Alene, ID"
"23","Marcus Ottey","G","6-2","175","FR","Ajax, ON"
"32","Clint Robinson","F","6-8","235","JR","Montego Bay, Jamaica"
"34","Mike Kelly","G","5-10","155","JR","Elgin, IL"
