"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jordan Garnett","F","6-5","220","JR","Indianapolis, IN"
"2","Brandon Maxwell","G","6-2","190","SO","Orlando, FL"
"3","Blake Spellman","G","5-11","180","FR","Lee's Summit, MO"
"4","Jeff Garrett","F","6-6","220","SO","Gadsden, AL"
"5","Jalen Tate","F","6-5","170","FR","Pickerington, OH"
"10","Tre Cobbs","G","5-10","185","FR","Lima, OH"
"11","Mason Faulkner","G","6-1","165","FR","Glasgow, KY"
"13","Brennan Gillis","F","6-7","215","SO","Indianapolis, IN"
"20","Nick Ayers","G","6-3","190","JR","Independence, KY"
"23","Carson Williams","F","6-5","230","FR","Owenton, KY"
"30","Lavone Holland II","G","6-1","185","JR","Louisville, KY"
"32","Dantez Walton","G","6-5","205","FR","Lima, OH"
"34","Drew McDonald","F","6-7","250","SO","Cold Spring, KY"
