"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Myo Baxter-Bell","F","6-5","255","FR","Dayton, OH"
"1","Caleb Homesley","G","6-4","175","SO","Indian Trail, NC"
"3","Lovell Cabbil","G","6-3","155","SO","Arlington, TX"
"4","Xzavier Barmore","G","6-1","165","FR","Seneca, SC"
"5","Ryan Kemrite","G","6-4","200","JR","Conroe, TX"
"11","Georgie Pacheco-Ortiz","G","6-1","170","FR","Ponce, Puerto Rico"
"12","Brock Gardner","F","6-7","210","FR","Chandler, AZ"
"13","Ray Chen","G","6-1","185","SR","Taipei, Taiwan"
"15","Zach Farquhar","G","5-9","160","SO","Cincinnati, OH"
"22","John Dawson","G","6-2","205","SR","Clovis, NM"
"24","Ezra Talbert","F","6-8","190","SO","Olathe, KS"
"31","Scottie James","F","6-7","226","SO","Tarpon Springs, FL"
"34","Josiah Talbert","F","6-9","210","FR","Olathe, KS"
"44","Ryan Hiepler","G","6-1","180","SO","Camarillo, CA"
