"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Marshawn Wilson","G","6-3","205","SO","Oakdale, MN"
"2","Laytwan Porter","G","6-2","185","SO","Rockford, IL"
"4","Lacey James","F","6-9","230","SO","Grand Rapids, MI"
"5","Justin Thomas","G","5-11","180","FR","Indianapolis, IN"
"10","Eugene German","G","6-0","165","FR","Gary, IN"
"11","Noah McCarty","F","6-7","210","FR","Rock Falls, IL"
"15","Jaylen Key","F","6-8","220","SO","Milwaukee, WI"
"30","Nick Wagner","G","6-3","190","FR","Galesville, WI"
"31","Austin Pauga","G","6-6","210","SO","Naperville, IL"
"33","Jon Siu","G","6-5","195","SO","Hong Kong, Hong Kong"
"42","Levi Bradley","F","6-7","210","SO","Milwaukee, WI"
