"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Zane Martin","G","6-4","205","FR","Philadelphia, PA"
"1","J.J. Matthews","F","6-8","240","FR","Richmond, VA"
"2","Jordan McNeil","G","6-5","185","SO","Baltimore, MD"
"3","Deshaun Morman","G","6-3","195","JR","Richmond, VA"
"4","Justin Gorham","F","6-7","215","FR","Baltimore, MD"
"11","Dennis Tunstall","F","6-8","215","FR","Willingboro, NJ"
"12","Van Rolle","G","6-1","170","JR","Edgewood, MD"
"22","Brian Starr","G","6-3","190","JR","Kansas City, MO"
"23","Mike Morsell","G","6-5","215","JR","Fort Washington, MD"
"24","Arnaud William Adala Moto","F","6-6","225","JR","Yaounde, Cameroon"
"33","Eddie Keith","G","6-5","220","FR","Orlando, FL"
"44","Alex Thomas","F","6-9","250","SO","Hawthorne, NJ"
