"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Junior Robinson","G","5-5","165","JR","Mebane, NC"
"1","Mawdo Sallah","C","6-9","235","SO","Latri Kunda, Gambia"
"3","Jonah Antonio","G","6-5","175","FR","Perth, WA"
"5","Chris Wray","F","6-8","200","JR","Shelby, NC"
"10","Miles Wilson","G","6-5","190","FR","Reisterstown, MD"
"12","Charles Glover","G","6-1","190","JR","Bowie, MD"
"20","Sean Gurdon","G","6-1","170","SO","Bowie, MD"
"21","Randy Miller Jr.","G","6-3","190","FR","Odenton, MD"
"23","Greg Alexander","G","6-4","215","JR","Hampton, VA"
"25","Bryce Thurston","G","6-5","215","FR","Baltimore, MD"
"30","Jack Vukelich","F","6-9","205","FR","Mechanicsburg, PA"
"54","Ryan Gomes","C","6-10","235","FR","Westminster, MD"
"55","Elijah Long","G","6-0","180","SO","Mississauga, AB"
