"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Richard Lee","G","6-4","200","JR","Fort Lauderdale, FL"
"1","LaQuentin Collins","G","6-2","170","JR","Monroe, LA"
"2","Emanual Shepherd","F","6-8","200","JR","Toronto, ON"
"4","Chris Thomas","G","6-4","190","JR","Baton Rouge, LA"
"5","Brendon Ganaway","G","5-10","160","FR","Houston, TX"
"11","Rashad Andrews","G","6-5","190","JR","Brooklyn, NY"
"12","Jared Sam","F","6-9","210","JR","Baton Rouge, LA"
"20","BJ Jenkins","G","5-10","160","JR","Merrillville, IN"
"21","Patrick Smith","F","6-7","195","JR","Farmerville, LA"
"23","Josh Robinson","G","6-4","190","JR","Shreveport, LA"
"30","DeRias Johnson","G","6-4","170","FR","Dallas, TX"
"31","Isaiah Fontaine","F","6-10","200","FR","Boston, MA"
