"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Quadri Moore","F","6-8","230","JR","Linden, NJ"
"1","Jacob Evans","G","6-6","210","SO","Baton Rouge, LA"
"3","Justin Jenifer","G","5-10","175","SO","Baltimore, MD"
"10","Troy Caupain","G","6-4","210","SR","Midlothian, VA"
"11","Gary Clark","F","6-8","225","JR","Clayton, NC"
"13","Tre Scott","F","6-8","225","FR","Darien, GA"
"14","Jackson Bart","F","6-5","210","FR","Bartlesville, OK"
"15","Cane Broome","G","6-1","160","JR","East Hartford, CT"
"24","Kyle Washington","F","6-9","230","JR","Champlin, MN"
"25","Kevin Johnson","G","6-3","185","SR","Cincinnati, OH"
"32","John Koz","G","6-1","190","FR","Cleveland, OH"
"33","Nysier Brooks","C","6-11","240","FR","Philadelphia, PA"
"34","Jarron Cumberland","G","6-5","218","FR","Wilmington, OH"
"45","Zack Tobler","F","6-5","225","SR","Fort Mitchell, KY"
