"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Eric Johnson","G","6-2","195","JR","Durham, NC"
"1","Nick Havener","F","6-8","225","JR","Sarasota, FL"
"2","Tyler Scanlon","F","6-7","215","FR","Chantilly, VA"
"3","Eric Fanning","G","6-5","215","SR","Trenton, NJ"
"5","Blaise Mbargorba","C","7-0","225","SR","Garoua, Cameroon"
"13","Will Goff","G","6-3","190","JR","Scottsdale, AZ"
"15","Cheddi Mosely","G","6-3","195","JR","Jersey City, NJ"
"20","Cameron Curry","G","5-10","175","SR","West Covina, CA"
"21","Cedric Hankerson","G","6-5","225","JR","Miami, FL"
"23","Destin Barnes","G","6-6","210","FR","Chicago, IL"
"24","Kamali Chambers","G","5-11","180","SO","Golden Valley, MN"
"25","Kyle Foreman","G","6-1","170","SO","Clyde Hill, WA"
"32","Justin Alston","F","6-8","230","SR","Washington, DC"
"34","Brandon Johnson","G","6-4","210","SO","Mount Vernon, NY"
"41","Dylan Haines","F","7-0","240","SR","Liverpool, NY"
"51","Max Mahoney","F","6-8","235","FR","Basking Ridge, NJ"
