"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Thomas Akyazili","G","6-2","191","SO","Antwerp, Belgium"
"1","Wesley Gordon","F","6-9","245","SR","Colorado Springs, CO"
"5","Deleon Brown","G","6-4","170","FR","Grand Rapids, MI"
"10","Alexander Strating","F","6-7","212","FR","Wassenaar, Netherlands"
"12","Mitch Lombard","G","6-0","195","SO","Castle Pines, CO"
"13","Namon Wright","G","6-5","195","JR","Los Angeles, CA"
"14","Tory Miller","F","6-9","242","JR","Kansas City, KS"
"15","Dominique Collier","G","6-2","190","JR","Denver, CO"
"23","Bryce Peters","G","6-4","195","FR","La Puente, CA"
"24","George King","G","6-6","225","JR","Fayetteville, NC"
"25","Lucas Siewert","F","6-10","221","FR","Santa Catarina, Brazil"
"33","Josh Repine","G","6-3","195","JR","Englewood, CO"
"35","Dallas Walton","F","7-0","222","FR","Arvada, CO"
"44","Josh Fortune","G","6-5","212","SR","Hampton, VA"
