"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Tre Clark","G","6-5","185","FR","Palmetto, FL"
"1","John Davis III","G","5-11","165","JR","Beachwood, OH"
"2","Jalen Williams","F","6-8","245","SO","Greenville, SC"
"3","Geoff Beans","F","6-7","210","JR","Toledo, OH"
"5","Andrew Brown","G","6-4","190","SO","Travelers Rest, SC"
"11","Jonathan Jean","G","5-11","170","SO","Tampa, FL"
"12","Devin Sibley","G","6-2","175","JR","Knoxville, TN"
"13","Brady Schuck","G","6-2","165","SO","Charleston, SC"
"23","Jordan Lyons","G","5-11","170","FR","Peachtree City, GA"
"32","Matt Rafferty","F","6-8","215","SO","Hinsdale, IL"
"35","Daniel Fowler","G","6-4","195","JR","Acworth, GA"
"45","Clay Mounce","F","6-7","200","FR","Mount Airy, NC"
