"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dishon Lowery","F","6-6","240","FR","Peachtree City, GA"
"1","Derrick Brooks","G","6-4","195","JR","Hinesville, GA"
"2","Michael Manning Jr.","F","6-8","195","FR","Memphis, TN"
"3","Fletcher Magee","G","6-4","194","SO","Orlando, FL"
"4","Donovan Theme-Love","G","6-1","185","FR","Providence, RI"
"10","Nathan Hoover","G","6-4","180","FR","Memphis, TN"
"11","Bobby Perez","G","5-11","165","JR","Atlanta, GA"
"15","Trevor Stumpe","G","6-5","197","SO","Plainfield, IL"
"23","Justin Tucker","F","6-7","218","FR","Orlando, FL"
"24","Kevon Tucker","G","6-4","200","FR","Dacula, GA"
"33","Cameron Jackson","F","6-8","235","SO","Winchester, VA"
"50","Matthew Pegram","C","6-11","240","SO","Mount Pleasant, SC"
