"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Duby Okeke","C","6-8","230","JR","Jonesboro, GA"
"3","Kellen Blake","G","6-2","165","JR","Arlington, VA"
"4","Mitch Hill","F","6-4","200","JR","Cincinnati, OH"
"10","Anders Broman","G","6-2","190","JR","Duluth, MN"
"12","Xavier Cooks","G","6-8","185","JR","Wollongong, NSW"
"13","Bjorn Broman","G","6-0","177","SO","Duluth, MN"
"14","Adam Pickett","G","6-1","195","SO","Staunton, VA"
"15","Patrick Fisher","G","6-4","200","FR","Carlsbad, CA"
"25","Josh Ferguson","F","6-8","200","FR","Miami, FL"
"30","Raivis Scerbinskis","F","6-8","215","FR","Riga, Latvia"
"32","Freddy Poole","F","6-7","240","JR","Columbia, SC"
"42","Joshua Davenport","F","6-5","200","JR","Cincinnati, OH"
