"Number","Name","Position","Height","Weight","Class","Hometown"
"0","K.J. Lawson","G","6-7","210","FR","Memphis, TN"
"1","Dedric Lawson","G","6-9","236","SO","Memphis, TN"
"2","Jimario Rivers","G","6-8","193","JR","Clarksville, TN"
"3","Jeremiah Martin","G","6-3","180","SO","Memphis, TN"
"4","Keon Clergeot","G","6-1","187","FR","Winter Haven, FL"
"5","Markel Crawford","G","6-5","208","--","Memphis, TN"
"11","Jonathan Bins","G","5-11","150","FR","Memphis, TN"
"12","Craig Randall II","G","6-4","184","SO","Youngstown, OH"
"20","Kaleb Castro","G","5-10","165","SO","Grapevine, TX"
"23","Karim Sameh Azab","F","6-11","290","FR","Giza, Egypt"
"30","Kytrel Williams","G","6-3","207","JR","Memphis, TN"
"32","Alex Moffatt","F","6-5","223","JR","Somerville, TN"
"--","Jake Mcdowell","NA","--","--","--","--"
