"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Chris Barton","G","6-3","185","SO","Pontiac, MI"
"1","Shane Gatling","G","6-1","166","FR","Baldwin, NY"
"2","Kevin Larkin","G","6-5","180","SO","Georgetown, DE"
"5","James Towns","G","5-10","162","FR","Detroit, MI"
"10","Kahlil Dukes","G","6-0","170","JR","Hartford, CT"
"11","Marvin Prochet","F","6-7","206","SO","Brooklyn, NY"
"12","Dwayne Pow","G","5-10","165","SO","Bronx, NY"
"13","Matt Scott","G","6-4","185","JR","Brooklyn, NY"
"21","Kierell Green","F","6-7","165","FR","Washington, DC"
"24","Greg King","F","6-7","230","JR","Atlanta, GA"
"30","Ali Tew","F","6-9","221","JR","Paris, France"
"32","Dominic Robb","F","6-8","222","SO","Pittsburgh, PA"
