"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Abdul-Malik Abu","F","6-8","240","JR","Boston, MA"
"2","Torin Dorn","G","6-5","208","SO","Charlotte, NC"
"5","Darius Hicks","F","6-7","231","FR","Quitman, MS"
"11","Markell Johnson","G","6-1","164","FR","Cleveland, OH"
"12","Cameron Gottfried","G","6-3","183","JR","Raleigh, NC"
"13","Chris Corchiani Jr.","G","6-0","180","JR","Raleigh, NC"
"14","Omer Yurtseven","C","7-0","245","FR","Istanbul, Turkey"
"22","Shaun Kirk","G","6-8","195","SO","Whiteville, NC"
"23","Ted Kapita","F","6-8","219","FR","Kinshasa, Congo"
"24","Maverick Rowan","G","6-7","220","SO","Fort Lauderdale, FL"
"31","Spencer Newman","G","6-3","186","FR","Daphne, AL"
"42","Tucker Thompson","F","6-10","248","JR","Huntersville, NC"
