"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Lamarr Kimble","G","6-0","190","SO","Philadelphia, PA"
"1","Shavar Newkirk","G","6-1","180","JR","New York, NY"
"2","Charlie Brown","F","6-6","185","FR","Philadelphia, PA"
"3","Michael Booth","G","6-3","200","JR","Thornton, PA"
"5","Nick Robinson","G","6-6","201","FR","Chicago, IL"
"10","Gerald Blount","F","6-6","220","FR","Suwanee, GA"
"11","Toliver Freeman","G","6-3","213","FR","Baton Rouge, LA"
"13","Christian Vega","G","6-0","175","JR","Guaynabo, Puerto Rico"
"15","Chris Clover","G","6-3","213","SO","Philadelphia, PA"
"21","Kyle Thompson","G","6-2","190","JR","Mount Laurel, NJ"
"22","Lorenzo Edwards","F","6-7","222","FR","Lake Forest, IL"
"23","Markell Lodge","F","6-7","214","SO","Washington, NC"
"24","Pierfrancesco Oliva","F","6-8","207","SO","Taranto, Italy"
"25","James Demery","F","6-6","198","JR","Williamston, NC"
"32","Jai Williams","F","6-9","240","JR","Philadelphia, PA"
