"Number","Name","Position","Height","Weight","Class","Hometown"
"4","Vic Law","F","6-7","205","SO","South Holland, IL"
"5","Dererk Pardon","C","6-8","235","SO","Cleveland, OH"
"10","Charlie Hall","F","6-5","210","SO","Los Angeles, CA"
"12","Isiah Brown","G","6-2","175","FR","Seattle, WA"
"14","Rapolas Ivanauskas","F","6-9","210","FR","Barrington, IL"
"20","Scottie Lindsey","G","6-5","210","JR","Hillside, IL"
"21","Tino Malnati","G","6-3","175","FR","Northfield, IL"
"23","Jordan Ash","G","6-3","190","SO","Bolingbrook, IL"
"25","Barret Benson","C","6-10","240","FR","Willowbrook, IL"
"30","Bryant McIntosh","G","6-3","185","JR","Greensburg, IN"
"35","Aaron Falzon","F","6-8","215","SO","Newton, MA"
"44","Gavin Skelly","F","6-8","220","JR","Westlake, OH"
