"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jalan McCloud","G","5-10","160","JR","Fort Worth, TX"
"2","Zach Lofton","G","6-3","180","JR","St. Paul, MN"
"3","Demontrae Jefferson","G","5-7","150","FR","Milwaukee, WI"
"4","Kevin Scott","G","6-4","190","JR","Omaha, NE"
"12","Brian Carey","G","5-9","160","SO","Denver, CO"
"14","Lamont Walker","F","6-6","210","JR","Chicago, IL"
"20","Jerron Martin","G","6-1","175","JR","Prince Georges Metro C, MD"
"23","Derrick Griffin","F","6-7","225","SO","Houston, TX"
"25","Jamie Rutherford","F","6-8","240","JR","Indianapolis, IN"
"33","Cainan McClelland","G","6-2","155","FR","Houston, TX"
"40","Kevin Granger Jr.","F","6-5","180","FR","Houston, TX"
"--","Divonte Lumpkin","G","6-1","170","FR","Chicago, IL"
"--","Trayvon Reed","C","7-2","230","SO","Mobile, AL"
