"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Terrell Brown","G","6-2","160","FR","Hayward, CA"
"4","Brandon Mitchell","F","6-6","210","JR","Memphis, TN"
"5","Keith Fisher III","F","6-8","215","FR","Los Angeles, CA"
"10","Isaiah Nichols","G","6-5","180","FR","Oxnard, CA"
"11","E.J. Boyce","G","6-2","170","SO","Boise, ID"
"15","Brandon Clarke","F","6-8","210","SO","Phoenix, AZ"
"21","Jalen James","G","6-4","175","JR","Chicago, IL"
"22","Nai Carlisle","G","6-2","200","FR","West Lafayette, IN"
"24","Ryan Singer","F","6-10","235","SO","Littleton, CO"
"25","Jaycee Hillsman","G","6-6","225","SO","Champaign, IL"
"32","Ryan Welage","F","6-9","205","SO","Greensburg, IN"
"33","Cody Schwartz","F","6-8","210","SO","De Pere, WI"
"41","Ashtin Chastain","C","6-11","245","FR","Norco, CA"
