"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Willem Brandwijk","F","6-8","229","SO","Voorburg, Holland"
"11","Thomas Huerter Jr.","F","6-7","192","FR","Clifton Park, NY"
"12","Andrew Dufort","G","6-0","166","--","Saratoga Springs, NY"
"13","Khalil Richard","G","6-0","188","FR","Baltimore, MD"
"14","Kadeem Smithen","G","6-3","167","SO","Ajax, ON"
"15","Nico Clareth","G","6-5","186","SO","Baltimore, MD"
"21","Ahsante Shivers","G","6-4","209","FR","Seat Pleasant, MD"
"32","Evan Fisher","F","6-8","246","SO","Pasadena, MD"
"34","Kevin Degnan","F","6-9","218","JR","Pearl River, NY"
"35","Sammy Friday","F","6-9","252","FR","Jersey City, NJ"
