"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Curtis Jones","G","6-4","175","FR","Richmond, VA"
"2","Josh Newkirk","G","6-1","195","JR","Raleigh, NC"
"4","Robert Johnson","G","6-3","195","JR","Richmond, VA"
"10","Johnny Jager","G","6-0","180","SO","Bloomington, IN"
"11","Devonte Green","G","6-3","186","FR","North Babylon, NY"
"13","Juwan Morgan","F","6-8","230","SO","Waynesville, MO"
"15","Zach McRoberts","G","6-6","200","SO","Carmel, IN"
"20","De'Ron Davis","F","6-10","240","FR","Aurora, CO"
"21","Freddie McSwain Jr.","F","6-6","215","JR","Hinesville, GA"
"22","Quentin Taylor","G","6-2","187","SO","Indianapolis, IN"
"24","Grant Gelon","G","6-5","195","FR","Crown Point, IN"
"30","Collin Hartman","F","6-7","220","SR","Indianapolis, IN"
"35","Tim Priller","F","6-9","225","JR","North Richland Hills, TX"
