"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Richie Mitchell","G","6-1","175","SO","Michigan City, IN"
"2","Brian Parker","G","6-2","225","SO","Cleveland, OH"
"4","Isaiah Lamb","F","6-4","205","SO","Baltimore, MD"
"11","Tobias Sjoberg","C","6-9","210","FR","Malmo, Sweden"
"13","Kristinn Palsson","G","6-6","195","SO","Reykanesbear, Iceland"
"14","Aleksandar Dozic","F","6-9","220","FR","Podgorica, Montenegro"
"15","Obi Momah","F","6-7","230","JR","Farmington, CT"
"21","Kyle Daugherty","G","6-4","180","SO","Reno, NV"
"25","Connor McClenaghan","C","6-9","240","JR","Carrollton, TX"
"30","Ryan Funk","G","6-5","190","SO","Clarence, NY"
"34","David Knudsen","G","6-4","205","SO","Copenhagen, Denmark"
