"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Marlain Veal","G","5-9","145","SO","New Orleans, LA"
"2","Dimi Cook","G","6-2","183","SO","Gulfport, MS"
"4","Davon Hayes","F","6-6","198","JR","Portsmouth, VA"
"10","Eddy Polanco","G","6-3","195","JR","Bronx, NY"
"11","Chris Mejia","G","6-3","190","FR","Hialeah Gardens, FL"
"12","Michael Corchiani","G","6-0","185","FR","Metairie, LA"
"13","Moses Greenwood","F","6-7","221","SO","Sharon, MS"
"20","Brandon Gonzalez","F","6-6","200","FR","Punta Gorda, FL"
"22","George Brock","G","5-11","160","JR","New Orleans, LA"
"23","James Currington","F","6-7","195","JR","Tuscaloosa, AL"
