"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kimani Jackson","F","6-8","223","JR","Arlington, TX"
"1","Devocio Butler","G","6-5","205","JR","Atlanta, GA"
"2","Emmanuel Omogbo","F","6-8","210","SR","Hyattsville, MD"
"3","Gian Clavell","G","6-4","185","SR","Caguas, Puerto Rico"
"4","Kevin Little","G","6-0","160","JR","Wyandanch, NY"
"5","Kevin Dorsey","G","6-0","175","SO","Waldorf, MD"
"10","Che Bob","F","6-6","220","JR","Charlotte, NC"
"11","Prentiss Nixon","G","6-1","180","SO","Bolingbrook, IL"
"12","Juan Sabino II","G","5-11","170","FR","Fountain, CO"
"13","Lorenzo Jenkins","G","6-7","210","SO","Naples, FL"
"14","Robbie Berwick","G","6-4","195","SO","Atascadero, CA"
"15","Anthony Bonner","G","6-2","170","FR","LAWRENCE, KS"
"22","J.D. Paige","G","6-3","166","SO","Denver, CO"
"32","Nico Carvacho","F","6-11","240","FR","Frisco, TX"
"33","Braden Koelliker","F","6-8","225","SO","Kaysville, UT"
