"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Donte Ingram","G","6-6","215","JR","Chicago, IL"
"2","Jake Baughman","G","6-3","180","FR","Bloomington, IL"
"4","Bruno Skokna","G","6-4","175","FR","Zagreb, Croatia"
"5","Marques Townes","G","6-4","210","JR","Edison, NJ"
"10","Igor Cvorovic","F","6-8","190","FR","Niksic, Montenegro"
"13","Clayton Custer","G","6-1","185","JR","Overland Park, KS"
"14","Ben Richardson","G","6-3","185","JR","Overland Park, KS"
"22","Matt Chastain","G","6-6","190","FR","Le Roy, IL"
"23","Cameron Satterwhite","G","6-4","175","FR","Gilbert, AZ"
"24","Aundre Jackson","F","6-5","230","JR","Kennedale, TX"
"25","Tyson Smith","G","6-2","185","JR","Baltimore, MD"
"30","Byron Burt","G","6-5","190","JR","Chicago, IL"
"32","Vlatko Granic","F","6-8","230","JR","Split, Croatia"
"33","Cameron Woodyard","G","6-3","170","FR","Chicago, IL"
"44","Nick DiNardi","F","6-7","225","JR","Palos Park, IL"
