"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Sean O'Brien","G","6-2","188","JR","Lafayette Hill, PA"
"1","Gabe Alter","G","6-3","185","FR","Fort Washington, PA"
"2","Nathan Harries","G","6-2","180","SR","Alpharetta, GA"
"3","David Favorite","G","6-3","200","SO","SAN ANTONIO, TX"
"4","Sam Lindgren","F","6-6","210","SO","Doylestown, PA"
"5","Malcolm Regisford","F","6-8","220","SO","Woodland Hills, CA"
"10","Will Rayman","F","6-8","200","FR","New York, NY"
"12","Dana Batt","C","6-9","215","SO","Fort Wayne, IN"
"13","Andrew Bargmann","G","6-3","180","SR","Downingtown, PA"
"14","Tom Rivard","F","6-7","200","JR","Worcester, MA"
"15","Jordan Swopshire","F","6-7","210","JR","O' Fallon, MO"
"21","Ryan Diew","G","6-2","180","SR","Oakland, CA"
"22","Dave Krmpotich","F","6-7","180","SO","Conshohocken, PA"
"23","Milan Williams","G","6-3","210","FR","Detroit, MI"
"25","Jordan Robertson","G","6-3","185","JR","Cape May Court H, NJ"
"30","Francisco Amiel","G","6-2","172","SO","Corroios, Portugal"
"42","Jack Buckmelter","G","6-1","175","FR","Denver, CO"
"45","Dylan Whitbread","F","6-3","--","JR","Johannesburg, South Africa"
